FPR,TPR
0.0,0.0
9.11716653051698e-07,0.0
1.2764033142723771e-05,0.0
1.2764033142723771e-05,0.00042158516020236085
7.202561559108415e-05,0.00042158516020236085
7.202561559108415e-05,0.0008431703204047217
0.00019419564710001166,0.0008431703204047217
0.00019419564710001166,0.0012647554806070826
0.00038656786089391994,0.0012647554806070826
0.00038656786089391994,0.0016863406408094434
0.00042212481036293616,0.0016863406408094434
0.00042212481036293616,0.002529510961214165
0.00046406377640331427,0.002529510961214165
0.00046406377640331427,0.002951096121416526
0.0005160316256272611,0.002951096121416526
0.0005160316256272611,0.003372681281618887
0.0006318196405648267,0.003372681281618887
0.0006318196405648267,0.0037942664418212477
0.0006619062901155327,0.0037942664418212477
0.0006619062901155327,0.0042158516020236085
0.0007567248220329094,0.0042158516020236085
0.0007567248220329094,0.00463743676222597
0.0007731357217878399,0.00463743676222597
0.0007731357217878399,0.00505902192242833
0.0007922817715019255,0.00505902192242833
0.0007922817715019255,0.0054806070826306915
0.0008041340879915976,0.0054806070826306915
0.0008041340879915976,0.005902192242833052
0.0008114278212160112,0.005902192242833052
0.0008114278212160112,0.006323777403035413
0.0009199221029291632,0.006323777403035413
0.0009199221029291632,0.006745362563237774
0.0009664196522347999,0.006745362563237774
0.0009664196522347999,0.007166947723440135
0.0010393569844789356,0.007166947723440135
0.0010393569844789356,0.007588532883642495
0.0011314403664371571,0.007588532883642495
0.0011314403664371571,0.008010118043844857
0.0011423809662737775,0.008010118043844857
0.0011423809662737775,0.008431703204047217
0.001146939549539036,0.008431703204047217
0.001146939549539036,0.00885328836424958
0.0011715558991714319,0.00885328836424958
0.0011715558991714319,0.00927487352445194
0.0012691095810479637,0.00927487352445194
0.0012691095810479637,0.0096964586846543
0.0012982845139456179,0.0096964586846543
0.0012982845139456179,0.01011804384485666
0.0013575460963939784,0.01011804384485666
0.0013575460963939784,0.010539629005059023
0.0014368654452094761,0.010539629005059023
0.0014368654452094761,0.010961214165261383
0.001627414225697281,0.010961214165261383
0.001627414225697281,0.011382799325463743
0.001699439841288365,0.011382799325463743
0.001699439841288365,0.011804384485666104
0.0018635488388376706,0.011804384485666104
0.0018635488388376706,0.012225969645868466
0.0019601908040611507,0.012225969645868466
0.0019601908040611507,0.012647554806070826
0.0020404218695297,0.012647554806070826
0.0020404218695297,0.013069139966273187
0.002055009335978527,0.013069139966273187
0.002055009335978527,0.013490725126475547
0.0020659499358151477,0.013490725126475547
0.0020659499358151477,0.01391231028667791
0.00212612323491656,0.01391231028667791
0.00212612323491656,0.01433389544688027
0.0024251662971175167,0.01433389544688027
0.0024251662971175167,0.01475548060708263
0.0025354840121367722,0.01475548060708263
0.0025354840121367722,0.01517706576728499
0.002855496557357918,0.01517706576728499
0.002855496557357918,0.015598650927487353
0.0028600551406231765,0.015598650927487353
0.0028600551406231765,0.016020236087689713
0.0029621674057649667,0.016020236087689713
0.0029621674057649667,0.016441821247892074
0.0030141352549889135,0.016441821247892074
0.0030141352549889135,0.016863406408094434
0.0030405750379274127,0.016863406408094434
0.0030405750379274127,0.017284991568296795
0.0031773325358851676,0.017284991568296795
0.0031773325358851676,0.01770657672849916
0.0033614992998016106,0.01770657672849916
0.0033614992998016106,0.01812816188870152
0.0033697047496790756,0.01812816188870152
0.0033697047496790756,0.01854974704890388
0.0033897625160462133,0.01854974704890388
0.0033897625160462133,0.01897133220910624
0.0034462889485354182,0.01897133220910624
0.0034462889485354182,0.0193929173693086
0.0035055505309837787,0.0193929173693086
0.0035055505309837787,0.01981450252951096
0.0036541603454312054,0.01981450252951096
0.0036541603454312054,0.02023608768971332
0.0036970110281246355,0.02023608768971332
0.0036970110281246355,0.02065767284991568
0.0037216273777570313,0.02065767284991568
0.0037216273777570313,0.021079258010118045
0.003760831193838254,0.021079258010118045
0.003760831193838254,0.021500843170320406
0.0038264747928579766,0.021500843170320406
0.0038264747928579766,0.021922428330522766
0.0038437974092659587,0.021922428330522766
0.0038437974092659587,0.022344013490725127
0.0038647668922861477,0.022344013490725127
0.0038647668922861477,0.022765598650927487
0.004224894970241568,0.022765598650927487
0.004224894970241568,0.023187183811129847
0.004247687886567861,0.023187183811129847
0.004247687886567861,0.023608768971332208
0.004254069903139223,0.023608768971332208
0.004254069903139223,0.024030354131534568
0.0042759511028124635,0.024030354131534568
0.0042759511028124635,0.024451939291736932
0.004319713502158945,0.024451939291736932
0.004319713502158945,0.024873524451939293
0.004342506418485237,0.024873524451939293
0.004342506418485237,0.025295109612141653
0.0044072383008519084,0.025295109612141653
0.0044072383008519084,0.025716694772344013
0.00451026228264675,0.025716694772344013
0.00451026228264675,0.026138279932546374
0.004592316781421402,0.026138279932546374
0.004592316781421402,0.026559865092748734
0.0046224034309721084,0.026559865092748734
0.0046224034309721084,0.026981450252951095
0.004716310246236434,0.026981450252951095
0.004716310246236434,0.02740303541315346
0.004787424145174466,0.02740303541315346
0.004787424145174466,0.02782462057335582
0.0048977418601937215,0.02782462057335582
0.0048977418601937215,0.02824620573355818
0.004912329326642549,0.02824620573355818
0.004912329326642549,0.02866779089376054
0.004946062842805462,0.02866779089376054
0.004946062842805462,0.0290893760539629
0.005082820340763216,0.0290893760539629
0.005082820340763216,0.02951096121416526
0.005103789823783405,0.02951096121416526
0.005103789823783405,0.02993254637436762
0.0052104606721904536,0.02993254637436762
0.0052104606721904536,0.03035413153456998
0.005352688470066519,0.03035413153456998
0.005352688470066519,0.030775716694772345
0.005400097736025207,0.030775716694772345
0.005400097736025207,0.031197301854974706
0.005585176216594702,0.031197301854974706
0.005585176216594702,0.031618887015177066
0.0056717892986346136,0.031618887015177066
0.0056717892986346136,0.03204047217537943
0.005727404014470767,0.03204047217537943
0.005727404014470767,0.03246205733558179
0.005738344614307387,0.03246205733558179
0.005738344614307387,0.03288364249578415
0.0057857538802660756,0.03288364249578415
0.0057857538802660756,0.03330522765598651
0.005855956062551056,0.03330522765598651
0.005855956062551056,0.03372681281618887
0.006071121192671257,0.03372681281618887
0.006071121192671257,0.03414839797639123
0.006109413292099428,0.03414839797639123
0.006109413292099428,0.03456998313659359
0.0062288481736492,0.03456998313659359
0.0062288481736492,0.03499156829679595
0.00632001983895437,0.03499156829679595
0.00632001983895437,0.03541315345699832
0.006431249270626677,0.03541315345699832
0.006431249270626677,0.03583473861720068
0.006564359901972226,0.03583473861720068
0.006564359901972226,0.03625632377740304
0.006565271618625277,0.03625632377740304
0.006565271618625277,0.0366779089376054
0.0065971817014820865,0.0366779089376054
0.0065971817014820865,0.03709949409780776
0.006648237834052982,0.03709949409780776
0.006648237834052982,0.03752107925801012
0.006967338662621076,0.03752107925801012
0.006967338662621076,0.03794266441821248
0.006991955012253472,0.03794266441821248
0.006991955012253472,0.03836424957841484
0.007012924495273661,0.03836424957841484
0.007012924495273661,0.0387858347386172
0.007066715777803711,0.0387858347386172
0.007066715777803711,0.03920741989881956
0.007097714144007469,0.03920741989881956
0.007097714144007469,0.03962900505902192
0.00709862586066052,0.03962900505902192
0.00709862586066052,0.04005059021922428
0.007110478177150193,0.04005059021922428
0.007110478177150193,0.04047217537942664
0.007158799159761932,0.04047217537942664
0.007158799159761932,0.040893760539629
0.0071761217761699145,0.040893760539629
0.0071761217761699145,0.04131534569983136
0.007187062376006535,0.04131534569983136
0.007187062376006535,0.04173693086003373
0.0071970912591901035,0.04173693086003373
0.0071970912591901035,0.04215851602023609
0.007215325592251138,0.04215851602023609
0.007215325592251138,0.04258010118043845
0.007217149025557241,0.04258010118043845
0.007217149025557241,0.04300168634064081
0.007228089625393862,0.04300168634064081
0.007228089625393862,0.04342327150084317
0.007231736492006069,0.04342327150084317
0.007231736492006069,0.04384485666104553
0.007437784455595752,0.04384485666104553
0.007437784455595752,0.04426644182124789
0.007536249854125336,0.04426644182124789
0.007536249854125336,0.04468802698145025
0.007588217703349282,0.04468802698145025
0.007588217703349282,0.045109612141652614
0.007689418251838021,0.045109612141652614
0.007689418251838021,0.045531197301854974
0.007755061850857743,0.045531197301854974
0.007755061850857743,0.045952782462057334
0.007813411716653052,0.045952782462057334
0.007813411716653052,0.046374367622259695
0.00802128311354884,0.046374367622259695
0.00802128311354884,0.046795952782462055
0.008165334344731007,0.046795952782462055
0.008165334344731007,0.047217537942664416
0.00846164225697281,0.047217537942664416
0.00846164225697281,0.047639123102866776
0.008501757789707083,0.047639123102866776
0.008501757789707083,0.048060708263069137
0.008538226455829152,0.048060708263069137
0.008538226455829152,0.048482293423271504
0.008774361068969542,0.048482293423271504
0.008774361068969542,0.048903878583473864
0.008783478235500058,0.048903878583473864
0.008783478235500058,0.049325463743676225
0.008793507118683626,0.049325463743676225
0.008793507118683626,0.049747048903878585
0.008824505484887385,0.049747048903878585
0.008824505484887385,0.050168634064080946
0.008878296767417434,0.050168634064080946
0.008878296767417434,0.050590219224283306
0.009148164896720738,0.050590219224283306
0.009148164896720738,0.051011804384485666
0.009158193779904306,0.051011804384485666
0.009158193779904306,0.05143338954468803
0.009185545279495857,0.05143338954468803
0.009185545279495857,0.05185497470489039
0.009280363811413233,0.05185497470489039
0.009280363811413233,0.05227655986509275
0.009335066810596336,0.05227655986509275
0.009335066810596336,0.05269814502529511
0.009395240109697748,0.05269814502529511
0.009395240109697748,0.05311973018549747
0.009736222137939083,0.05311973018549747
0.009736222137939083,0.05354131534569983
0.009821923503325943,0.05354131534569983
0.009821923503325943,0.05396290050590219
0.010027059750262574,0.05396290050590219
0.010027059750262574,0.05438448566610455
0.010203932780954604,0.05438448566610455
0.010203932780954604,0.05480607082630692
0.01020757964756681,0.05480607082630692
0.01020757964756681,0.05522765598650928
0.010337043412300151,0.05522765598650928
0.010337043412300151,0.05564924114671164
0.010367130061850858,0.05564924114671164
0.010367130061850858,0.056070826306914
0.010408157311238184,0.056070826306914
0.010408157311238184,0.05649241146711636
0.010580471758664955,0.05649241146711636
0.010580471758664955,0.05691399662731872
0.01080293062200957,0.05691399662731872
0.01080293062200957,0.05733558178752108
0.011003508285680943,0.05733558178752108
0.011003508285680943,0.05775716694772344
0.01103906523514996,0.05775716694772344
0.01103906523514996,0.0581787521079258
0.01122779058233166,0.0581787521079258
0.01122779058233166,0.05860033726812816
0.011355430913758898,0.05860033726812816
0.011355430913758898,0.05902192242833052
0.011424721379390827,0.05902192242833052
0.011424721379390827,0.05944350758853288
0.01144295571245186,0.05944350758853288
0.01144295571245186,0.05986509274873524
0.011634416209592718,0.05986509274873524
0.011634416209592718,0.0602866779089376
0.011849581339712919,0.0602866779089376
0.011849581339712919,0.06070826306913996
0.011978133387793207,0.06070826306913996
