AUC1,EER1,AUC2,EER2,AUC_cross,EER_cross
0.8889084882293711,0.21802673840025283,0.9641796372983007,0.10133514208196487,0.7969884827684687,0.2970586497412439
0.885898868557061,0.19554407040089394,0.6386406604915602,0.4272962826947403,0.4304169752951941,0.5741967186130839
0.8540947056670327,0.19831286812418886,0.8846598639455782,0.18016666666666664,0.83407962529274,0.2614332552693208
0.887655138753312,0.16096517222144752,0.858233309970212,0.22721548098826,0.8119574585975498,0.2711687342239734
0.8200981760273185,0.2479847646566302,0.7972222222222223,0.2839540089540089,0.804481967896602,0.2875095545827253
0.8345010848145862,0.27487609227890686,0.7423261220229623,0.34187304298320526,0.7850799072831524,0.28418933756252285
0.9201123021949974,0.21071743468374401,0.8838617943978387,0.1957628323617233,0.9204312323535984,0.16976346204627168
0.8337977152410142,0.22321409434811496,0.9356653304021726,0.0747575326522695,0.3052310374891021,0.6191827651080622
0.8472683627322802,0.24933557665516426,0.6593334109339231,0.4342011665955328,0.4539674918196045,0.5244100334329207
0.7893497242647058,0.3001698726365546,0.9418447800892943,0.12487413318134319,0.5203463519057308,0.5060276895955251
0.8452961672473867,0.2714285714285714,0.9432351685872813,0.169085218380993,0.6158548513302035,0.43293409446578457
0.8919305342446645,0.19390343841539964,0.8400183150183149,0.2169006919006919,0.7340073657146828,0.3439510805364464
0.16393038557987014,0.7554707760893328,0.8102471068108519,0.2654382470119522,0.7588865317948983,0.30966825339335297
0.9554082344731333,0.11235946344111036,0.9649472784269023,0.07173458725182863,0.9179518447579977,0.159052801102812
0.8921459178145162,0.16868463824268198,0.6017704517704517,0.42824582824582824,0.7008408032798277,0.34331005489542077
0.9520987309998605,0.11291137916608562,0.9129980529040225,0.20414588972788145,0.25508653382994456,0.7168807115380702
0.7930321280836745,0.2909316929935487,0.9341229102287273,0.09075393387724495,0.5534679751576352,0.46722609396482245
0.816708431945798,0.2521752749547543,0.8279011291393871,0.2557287218901224,0.38036680086210406,0.6174454068561669
0.8281372002230899,0.2505949061163785,0.8865091788814573,0.16010862862293057,0.6785466143195573,0.3800195045999045
0.9153901499326927,0.1587406582184468,0.8903596166619224,0.16417591801878734,0.8903541946240494,0.17687568622666827
0.9743567036915214,0.06925081598056829,0.9572625239529154,0.1505885573501232,0.9538671411625148,0.11078687228153422
0.99862105609392,0.002226551628165878,0.962750818272378,0.08684953275461318,0.9309679471617878,0.11460835935341834
0.761304131408661,0.35606271777003484,0.9529400588961718,0.0814239574427662,0.9100055008052383,0.18735212443749294
0.7349659106720468,0.4089188813134827,0.9545790671217292,0.08782707622298065,0.7510248715232827,0.3166485230081205
0.9300647088103535,0.1494076655052265,0.8939210663630757,0.2353600398463071,0.7440293322395131,0.29278246092801713
0.8771425915597695,0.18505298382598995,0.835598988027366,0.2576254275940707,0.6934847333079945,0.38757760040542255
0.7528668339373664,0.33679490753647434,0.6474523199544548,0.3492029604326786,0.7137326664226749,0.3673966085153105
0.8033045576905227,0.23082010582010581,0.7196042932885038,0.4430622009569378,0.6938787684118753,0.3574335795897765
0.829471253384297,0.2828376333811117,0.8915896133941247,0.15166036970548252,0.841589627303913,0.25814397242968673
0.7437415960675107,0.3131369537903113,0.8383716344903388,0.23674561823017615,0.6360975609756099,0.4037512480387962
0.8569560669456067,0.2427824267782427,0.8726417928382599,0.21092811223263638,0.7335336434909968,0.31769756397001814
0.9849178695868591,0.06735191637630661,0.9925013210759849,0.04723580577247298,0.9600087931935929,0.1083360069394933
0.7725952832513634,0.2907733024740965,0.9650549137070318,0.06613976356481832,0.93024675509913,0.12011981172443303
0.9327889447236181,0.12011446119486323,0.9144066286528867,0.12322701354240911,0.7341845114506182,0.32562366357804706
0.7602813941652575,0.28255980036446615,0.9125837252387059,0.192632178993872,0.882091543912835,0.18047728244393485
0.7517180046891421,0.3267259056732741,0.9349659216991599,0.1191789507053416,0.8130401946798691,0.25783614444351205
0.8887271649700181,0.18983143912982847,0.8412404426081589,0.26433490050814457,0.9173162640180733,0.14757902021044922
0.846396320271571,0.28291218763088094,0.9801128707534756,0.10670407888270639,0.595670950536124,0.44151338389104117
0.9372036675498536,0.12922709524473575,0.9837491090520313,0.05512740555951533,0.7596578759800428,0.3068424803991447
0.8377040033477472,0.25081950062770264,0.8712391273349493,0.22587463617986767,0.39302604686534526,0.6023114810589858
0.7220009955201593,0.3412891986062717,0.7839627571136764,0.3371098760153912,0.5616036379183024,0.4526539443170482
0.5411620028771637,0.49627592927746067,0.8023809523809524,0.30752950752950753,0.7738239177263567,0.28793690501007574
0.9062470992295553,0.14954051796157058,0.32555424864556604,0.6795070573139436,0.6129716251387802,0.4662210533340614
0.9106278122991215,0.1483019070066424,0.6818818994217628,0.3254720080602769,0.7827333312811673,0.29436334113156437
0.9905870868777018,0.0499363756798215,0.9949606464792118,0.04358177120884406,0.9689169251313863,0.07833231024381837
0.7019605742446968,0.29973751874866084,0.8740274219565424,0.25978508397381156,0.6843479321703062,0.37273392704648045
0.8531270328036429,0.20015333147477,0.9896664766248574,0.012328962371721779,0.8972824021284683,0.1751203598124921
0.897416448764779,0.18661716468059908,0.9100126171593367,0.15607350997356406,0.9030703454811753,0.16802495261480138
0.8716591293910882,0.22648798679726512,0.8942918192918192,0.2035816035816036,0.9057640191786533,0.17133451462719756
0.9060048336121955,0.20436419408812045,0.9311840792474344,0.12250570125427594,0.881632459141011,0.19977194982896235
0.9761141742470989,0.07012977965325742,0.8935559813851629,0.16019709827539008,0.8518386714116252,0.21723210755239225
0.8935229067930491,0.2023836074714246,0.9024985742800113,0.18029120330767037,0.7820165140842934,0.2778045732243719
0.9481787015213199,0.15944396828797944,0.9124540038549149,0.1495312773786578,0.8808563688973714,0.20947485070491906
0.6885579601457039,0.36786479537175915,0.9904192752798331,0.01942231075697211,0.2012728307549025,0.7838796329832186
0.8709483857833211,0.20091184758965785,0.7964161710423991,0.3189465382972431,0.7442650838972699,0.3198625568620398
0.9191764268451385,0.18637757947573896,0.8586776859504133,0.2152750071245369,0.39958710823331367,0.624512052065453
0.854381563051761,0.19848062447727904,0.9030243085258055,0.1881326632449387,0.6147006898057987,0.42861996371997646
0.834347546603814,0.2366241697021641,0.7400414563806776,0.32042327565489065,0.7682298397518739,0.31669870552252954
0.9494644847905718,0.08822065615543878,0.9630094043887147,0.07885912415692979,0.8123231292291583,0.277893390417995
0.8295707915273133,0.26813584965758874,0.8790410898896093,0.2321983967057999,0.8012336083235856,0.2997733639106076
0.8879450401522536,0.24476047904191617,0.8829670329670329,0.20400895400895402,0.5008408032798277,0.5138610937391426
0.8963753259419973,0.1537749557116981,0.7748017286413069,0.268680248848364,0.5949633308231399,0.4311257199845318
0.858033962852617,0.25124549610551633,0.9999145177375695,0.0005698817495369711,0.003721192138345573,0.9964382390653939
0.465250635895527,0.5612786152987158,0.7540827391318634,0.31026079146540486,0.7609358723592408,0.31331264941507975
0.7927369744008114,0.26996744059562394,0.8739197581572635,0.1531725429632307,0.6140837998456201,0.44965601744643535
0.8383852493364994,0.2054616566559575,0.8602993585174625,0.2010914112615823,0.6291890049273297,0.3930149679258731
0.7272386606611461,0.3687002652519894,0.8501187422817517,0.20287831290966085,0.8355822569207421,0.2570035854646192
0.7575510204081632,0.30341463414634146,0.9147757140353951,0.24230659716138073,0.2182555562396109,0.7548020685833898
0.8855440058962564,0.22343507764251405,0.8908749297523088,0.16309626659732768,0.9101193022482057,0.14613782736822095
0.844047285954113,0.25027979854504756,0.9061357001442905,0.16275041106003157,0.8769369128141845,0.18852812088897167
0.9477768456375839,0.10089358348586538,0.8443833943833944,0.2910765160765161,0.8430164686262247,0.24139566395663958
0.9087529543067226,0.1275316767331933,0.7970776906628653,0.2542943692088382,0.6414608447736218,0.3701710620099786
0.956869306562558,0.08206451013199478,0.8906716063455875,0.1983898546594471,0.8490426610642401,0.23782366936846777
0.9654658074755506,0.06142677649029739,0.9518000665810624,0.11954471235395764,0.552737140160453,0.4609019173151004
0.9517560058766077,0.07308415203670418,0.928251960085531,0.13292052744119742,0.8628993771111593,0.2151104775481112
0.9741376636267759,0.09847850362925742,0.9241733181299886,0.18910347776510833,0.36344862536424677,0.5996721778791334
0.8892329119348619,0.22966038140132844,0.9293293183684642,0.21709280043799614,0.8208817714511665,0.27504547251878214
0.9253503695439966,0.13055187561009624,0.9402044698050405,0.11611190362973532,0.9233755699141283,0.14081004727140498
0.9969787872294835,0.003342618384401114,0.8839463726248118,0.22327786141514425,0.7425928766002818,0.3078621037179853
0.9428770560356844,0.1332961620667224,0.9607326111744584,0.07151510832383123,0.2680444697833524,0.6890139997466109
0.882473529908815,0.19014379449951135,0.9802845445518967,0.05551475088750156,0.42537967360415185,0.5590097744470104
0.8607204196258647,0.27497911154435317,0.9741363263071448,0.07910210785655622,0.43304863582443653,0.5834816132858838
0.8560901452908137,0.24677969642111125,0.8868309825711165,0.18676449636700382,0.29508341304893515,0.6851725588368984
0.9914761108012642,0.011851645287228109,0.9726568068424802,0.06752940128296508,0.9430691995413555,0.10602280826799718
0.9557033756451387,0.12771132654484585,0.9175335942253235,0.1562985886294157,0.519718376861234,0.4857100571386286
0.9411355413303646,0.09499531918123626,0.9398850260060225,0.1688803722967424,0.8831198102016609,0.19914393040727557
0.9017118566176471,0.18156676733193278,0.8849415830440228,0.1748585152423075,0.7713489250085055,0.2995873437448555
0.9475941422594142,0.1254009762900976,0.9740911341001954,0.10560715514275887,0.2729111396377122,0.6972400513478818
0.9209667144449754,0.14556458034718905,0.9217044320934873,0.1270913495795924,0.8839927708033737,0.20644830087968183
0.9784904257296896,0.06219557538575943,0.991733181299886,0.05120438996579248,0.9684213860382618,0.09012574433041937
0.9839884769073506,0.06316327478858841,0.9813498003992016,0.07252459366980325,0.9672569754108803,0.08019219918824964
0.8616843279419966,0.20764082543223644,0.8528889959698616,0.23404919397231466,0.8761081696730899,0.2153831650557163
0.9050944163468625,0.14464253945662947,0.9734019734019734,0.08349420849420852,0.41442282618753207,0.5723359914536386
0.9321397334979677,0.1148435605141887,0.9261370463830809,0.15343366979091566,0.9060103816662359,0.16945189325407078
0.9338669409709944,0.15451048464002914,0.9956719034398303,0.0068444317695707975,0.47001996292599457,0.5404041304244498
0.9725695672206329,0.0854040095577914,0.7229903078677309,0.3764965792474344,0.23236412010642338,0.7438046370201445
0.9030785710958968,0.2034538280870543,0.920761407473795,0.1845653275143202,0.7145905636289055,0.3551590319354378
0.9450493206774614,0.11704355108877725,0.839806354719894,0.228401587421447,0.6434945086292968,0.3765639709028669
0.8845927166697687,0.21545226130653267,0.9487551020408163,0.09297619047619048,0.3551007025761124,0.6257611241217799
0.7197349248487994,0.3239252945833916,0.8676753987890241,0.1800363044099912,0.1015241208882667,0.8381992667488978
0.8830352152040246,0.1852325055231707,0.86807994289793,0.20906495360456814,0.8715254410115224,0.19407438564290813
0.9193610917267582,0.16616655036054895,0.8608942828628457,0.1762991873396065,0.35986992580189164,0.5965606780360252
0.8385201710355085,0.25415039970254694,0.9464946901574643,0.16235708182447006,0.2894748373244528,0.6901441623030914
0.8194174279171693,0.3299107839033478,0.8617934834235774,0.19112282701624392,0.7051071331526242,0.3706432628390782
0.8195782711911743,0.31988328592742854,0.9790894511760514,0.0718772273699216,0.523592302209551,0.5056664290805417
0.7977997912961683,0.30415276532576907,0.8123122446527278,0.265211938236001,0.8367068363918325,0.24457358705953303
0.7341178935605531,0.3084020114541137,0.7931166577783119,0.30317802498253626,0.7416789559646703,0.3331430474287618
0.8772970887810965,0.22543274321030216,0.9474810903382332,0.15073272592069586,0.6255490541204827,0.3888928531785675
0.7236447505527741,0.3624863394922103,0.8270022230233117,0.26863659577024757,0.44432239166020504,0.5501973485827518
0.8257667629484268,0.26005262422919473,0.8507729342984877,0.24084683067580379,0.8857983982128428,0.18415353628974762
0.7457038782944075,0.38539211484893937,0.9492248613284028,0.09438072949664475,0.8342815151946144,0.26873370312425926
0.7603791997769414,0.26598354942144153,0.9214082214082214,0.14984737484737487,0.37545688277395595,0.6116444305468696
0.937991446082394,0.11483487411631564,0.8944664744051909,0.15678698029319876,0.7532927328336348,0.336834722581201
0.8363152751346465,0.2565265950020941,0.8921888366124893,0.1881326632449387,0.6151648071637879,0.4461017175375692
0.9920340529036181,0.03859227728792945,0.91910397597254,0.15083905415713195,0.6954822074088813,0.37726449275362317
0.9190765506881473,0.16843644900168464,0.9389620956039624,0.12163545013043005,0.164866438518941,0.7909566756975142
0.9151548981300586,0.1210618771650441,0.8457276225769669,0.24337229190421894,0.5687919675661979,0.47000665146332193
0.9576985790822269,0.0922032544674054,0.9746398988044233,0.10488839923287224,0.08606257776228583,0.8821232674441685
0.9789488379611601,0.05018846851877708,0.9237044967880086,0.15601356174161313,0.8862955032119915,0.16386892015907006
0.85472631915889,0.2285023678789222,0.9163270153436891,0.13386062419837536,0.7726851671913664,0.29643754777358877
0.9486710118041075,0.10040879315722942,0.8837462626019803,0.2130992983457788,0.869062881166792,0.20876391664287752
0.9045758928571429,0.1699177717962185,0.801690890092144,0.25459295145815525,0.494031957690192,0.5131522265006263
0.8822880994723614,0.21493922603212862,0.9869821591833653,0.061566334790011834,0.3115909739056039,0.6431077403869006
0.9351547253972678,0.1340628194405724,0.9945571448918551,0.012889901723401225,0.6227958980202251,0.4296343113516593
0.9590947133491421,0.07086500906681545,0.8748878133885809,0.18676659313376,0.5196599172964494,0.4812773301963021
0.8966178521617851,0.17666492329149233,0.9216119828815977,0.14296243461721347,0.9129534838186344,0.15760398310536766
0.8553260111576012,0.19995641562064156,0.911029711029711,0.15212657712657715,0.7426342853172121,0.3471562087415746
0.8889818300106882,0.18078907012407636,0.8707893986890852,0.20487318324308917,0.5625733164553607,0.4620394732481924
0.8846904629113218,0.20080870050195201,0.9090761090761091,0.233994708994709,0.40334931554443754,0.6365176151761518
0.9187587168758717,0.1724808228730823,0.9987296302786053,0.002562642369020501,0.005667826140491291,0.9946611617312073
0.8892849672291172,0.18355616371496303,0.9269978142158593,0.16157902248127815,0.6160162588734017,0.4261069618212475
0.9010225183823529,0.22709181328781514,0.8444293421262385,0.23902774631461488,0.8571159606332905,0.22353587220082727
0.9554349789036463,0.1172940848122671,0.869066270576027,0.21645776954849738,0.3435657313772967,0.6263441817404929
